class,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
pause,0.5937310457229614,0.7320454120635986,0.5245848894119263,0.6966192722320557,0.46155598759651184,0.6099411845207214,0.41484534740448,0.5419118404388428,0.37378400564193726,0.5041122436523438,0.509303092956543,0.41866517066955566,0.48475000262260437,0.3026049733161926,0.47116315364837646,0.229487344622612,0.4614180326461792,0.16633164882659912,0.5495489835739136,0.3958622217178345,0.5369091033935547,0.25800007581710815,0.5306852459907532,0.17239317297935486,0.5255182385444641,0.1039813756942749,0.5900357961654663,0.403491735458374,0.592316210269928,0.2700234651565552,0.5916908383369446,0.18585249781608582,0.5884109735488892,0.11301034688949585,0.6300053596496582,0.43685096502304077,0.6602192521095276,0.34657254815101624,0.6800804734230042,0.2796611487865448,0.6957424879074097,0.2159687876701355
pause,0.6128953695297241,0.7306908965110779,0.5447490215301514,0.6920787692070007,0.4805046021938324,0.6041017174720764,0.43446701765060425,0.5366216897964478,0.3955097794532776,0.49931836128234863,0.5281271934509277,0.41656285524368286,0.5046738982200623,0.2987977862358093,0.4902891218662262,0.22368161380290985,0.4788443148136139,0.1587831676006317,0.5684069395065308,0.3949836194515228,0.5559911727905273,0.2574753165245056,0.5487285852432251,0.1706601083278656,0.5415205359458923,0.0998184084892273,0.6093727946281433,0.40351855754852295,0.6112080812454224,0.26788321137428284,0.6102437973022461,0.18115422129631042,0.606350839138031,0.1053212583065033,0.650198221206665,0.438152551651001,0.6780286431312561,0.345046728849411,0.6963518857955933,0.27791035175323486,0.710899829864502,0.21525491774082184
pause,0.6563475131988525,0.7184038758277893,0.5866619348526001,0.6714969873428345,0.5264807343482971,0.5827528238296509,0.4802633821964264,0.5149766802787781,0.4388466775417328,0.4743368327617645,0.5743674039840698,0.40258610248565674,0.5472870469093323,0.28377172350883484,0.5324217677116394,0.2083176225423813,0.520568311214447,0.14360153675079346,0.6149811744689941,0.38307133316993713,0.6018994450569153,0.2452487349510193,0.5941954255104065,0.15977588295936584,0.5869676470756531,0.08854416012763977,0.6557459235191345,0.39382779598236084,0.6587925553321838,0.26019489765167236,0.6585248112678528,0.17566996812820435,0.6554524302482605,0.10043880343437195,0.6962040066719055,0.42924514412879944,0.7249157428741455,0.3397939205169678,0.7433018684387207,0.2758026421070099,0.7577576041221619,0.2142280787229538
pause,0.6949762105941772,0.7093716859817505,0.6268081665039062,0.6554297208786011,0.5681279897689819,0.5645294189453125,0.5236279964447021,0.49717432260513306,0.48433616757392883,0.4559542238712311,0.6171096563339233,0.39164289832115173,0.5927161574363708,0.2705625891685486,0.5802942514419556,0.1946071833372116,0.5705241560935974,0.13052776455879211,0.6589968800544739,0.37263917922973633,0.6494336128234863,0.23371857404708862,0.6435520052909851,0.14929774403572083,0.6378880143165588,0.08005723357200623,0.7005810141563416,0.3834700882434845,0.7040997743606567,0.2522045969963074,0.7039965987205505,0.170037180185318,0.7013546824455261,0.0987144410610199,0.7408307790756226,0.42004716396331787,0.768783450126648,0.3320339024066925,0.7862094640731812,0.27002424001693726,0.8001119494438171,0.21151672303676605
pause,0.7343036532402039,0.7006235122680664,0.6694104671478271,0.6436643600463867,0.6128853559494019,0.5503041744232178,0.5713633298873901,0.47985097765922546,0.5363913178443909,0.43073999881744385,0.6620687246322632,0.3798306882381439,0.6411190032958984,0.26019561290740967,0.6291987299919128,0.18573500216007233,0.6204833984375,0.1224803626537323,0.7036770582199097,0.36276209354400635,0.6952162384986877,0.2249479740858078,0.6900424361228943,0.1392742097377777,0.6853247284889221,0.06920906901359558,0.7449572086334229,0.3753298223018646,0.7495718002319336,0.24432262778282166,0.7502357959747314,0.16318663954734802,0.7481038570404053,0.09206938743591309,0.7851390838623047,0.41353097558021545,0.813571572303772,0.32693177461624146,0.8321559429168701,0.2668130099773407,0.8474536538124084,0.2102101743221283
pause,0.7581007480621338,0.6972346305847168,0.6944454312324524,0.6366944313049316,0.6417894959449768,0.5425128936767578,0.6018266081809998,0.46838274598121643,0.5672672986984253,0.4147488474845886,0.6922166347503662,0.3782341480255127,0.6759400367736816,0.2569725215435028,0.6673381924629211,0.18136128783226013,0.6621915102005005,0.11748084425926208,0.7350661158561707,0.3628656268119812,0.7290160059928894,0.22249029576778412,0.7254444360733032,0.13445761799812317,0.722363293170929,0.06305244565010071,0.7766952514648438,0.3776993751525879,0.7854991555213928,0.24548548460006714,0.7882446646690369,0.16224327683448792,0.7878268361091614,0.09022921323776245,0.8164300918579102,0.4184904396533966,0.8465394973754883,0.3340310752391815,0.8655754327774048,0.2748664617538452,0.880824089050293,0.21891500055789948
pause,0.7711403965950012,0.7007471323013306,0.7073850631713867,0.6404518485069275,0.6549323797225952,0.5477439165115356,0.6135499477386475,0.47160786390304565,0.5786102414131165,0.4157572090625763,0.7059855461120605,0.3837275207042694,0.6893056631088257,0.2629159688949585,0.6800437569618225,0.18828672170639038,0.6745344996452332,0.12394484877586365,0.7488633394241333,0.36789530515670776,0.7444119453430176,0.229824960231781,0.7411088347434998,0.14161720871925354,0.7380207777023315,0.06995558738708496,0.7898480296134949,0.38290056586265564,0.7996946573257446,0.2572522461414337,0.8026595115661621,0.1742769330739975,0.8025949597358704,0.1017540991306305,0.8285496830940247,0.42238712310791016,0.8593646287918091,0.3417131304740906,0.8788400888442993,0.2834085524082184,0.8946453332901001,0.22776168584823608
pause,0.7756603360176086,0.7172720432281494,0.7127081751823425,0.6563780903816223,0.6615843772888184,0.5632802248001099,0.6212073564529419,0.4883643388748169,0.5881562232971191,0.4277619421482086,0.7140112519264221,0.3962485194206238,0.6971617937088013,0.27210575342178345,0.6876326203346252,0.19655950367450714,0.6817377805709839,0.13152766227722168,0.7566524744033813,0.3828800618648529,0.7525765299797058,0.24405518174171448,0.7497621774673462,0.155580073595047,0.7467927932739258,0.08323526382446289,0.7971127033233643,0.39935868978500366,0.8079078197479248,0.2714305818080902,0.8125419616699219,0.1872236281633377,0.8134915232658386,0.11255425214767456,0.8350129723548889,0.43992647528648376,0.8664202094078064,0.3569079041481018,0.8872887492179871,0.29824042320251465,0.9042198657989502,0.2425595223903656
pause,0.7741228342056274,0.725804328918457,0.7122935056686401,0.6629801392555237,0.6620532274246216,0.5699915885925293,0.6210147142410278,0.49619314074516296,0.5869664549827576,0.44017112255096436,0.7135770916938782,0.4063867926597595,0.6969768404960632,0.2836538851261139,0.6874805092811584,0.20729100704193115,0.6818950176239014,0.14217722415924072,0.7566307187080383,0.3916357755661011,0.7533198595046997,0.252901554107666,0.7508958578109741,0.16493433713912964,0.7481279373168945,0.09329289197921753,0.7976435422897339,0.4078165888786316,0.8095420598983765,0.27812501788139343,0.8141956925392151,0.19341984391212463,0.8151330947875977,0.11838304996490479,0.8356192111968994,0.4491596817970276,0.8675276637077332,0.3675554394721985,0.8878157138824463,0.3088238835334778,0.9043243527412415,0.2532794177532196
pause,0.7724433541297913,0.727586030960083,0.7111824750900269,0.6640031933784485,0.6611197590827942,0.5704480409622192,0.6204121708869934,0.4963885247707367,0.5868308544158936,0.4410051703453064,0.712691068649292,0.4045238196849823,0.6959132552146912,0.28237229585647583,0.6869991421699524,0.2072634994983673,0.6820837259292603,0.14260923862457275,0.7563743591308594,0.39059585332870483,0.7531221508979797,0.25163474678993225,0.7509887218475342,0.16438564658164978,0.7483141422271729,0.09191086888313293,0.7974175214767456,0.40804269909858704,0.8100168108940125,0.2770437002182007,0.8154421448707581,0.19235149025917053,0.8167074918746948,0.11692178249359131,0.8352307081222534,0.4509561359882355,0.8676021695137024,0.36894088983535767,0.8880688548088074,0.3097785711288452,0.9044491052627563,0.2529829144477844
pause,0.7698740363121033,0.7354204058647156,0.7071925401687622,0.6752409934997559,0.6559121608734131,0.5759276151657104,0.6167851686477661,0.49883294105529785,0.5837923884391785,0.444428026676178,0.7102071046829224,0.41166773438453674,0.694062352180481,0.28926682472229004,0.685548722743988,0.21408678591251373,0.6807746887207031,0.15104562044143677,0.7534316182136536,0.3989163041114807,0.7497413754463196,0.2588158845901489,0.7479873299598694,0.1700991988182068,0.746073305606842,0.09836319088935852,0.7945672869682312,0.41664648056030273,0.8069165945053101,0.28390681743621826,0.8129518032073975,0.19809511303901672,0.8150186538696289,0.12232986092567444,0.8328390717506409,0.4593404531478882,0.8653236627578735,0.3768139183521271,0.8861582279205322,0.31785890460014343,0.9031385779380798,0.26169896125793457
pause,0.7688395977020264,0.7407845258712769,0.7055271863937378,0.6788894534111023,0.6550837755203247,0.5796704292297363,0.6161439418792725,0.5037562847137451,0.5828132033348083,0.44949373602867126,0.7099257111549377,0.41688916087150574,0.6938008666038513,0.2936529517173767,0.6854522228240967,0.21790122985839844,0.6809842586517334,0.15339136123657227,0.7538324594497681,0.40391838550567627,0.7506613731384277,0.26478007435798645,0.748916745185852,0.17609694600105286,0.7471465468406677,0.10344180464744568,0.7950913906097412,0.42137348651885986,0.8076437711715698,0.2901759147644043,0.8136501312255859,0.2041865736246109,0.8159730434417725,0.12749937176704407,0.8331148028373718,0.4638104736804962,0.8655508756637573,0.3814009130001068,0.8867671489715576,0.32264649868011475,0.9041218161582947,0.2667578458786011
pause,0.7699950933456421,0.749135434627533,0.7080490589141846,0.6868413686752319,0.6575557589530945,0.5880988836288452,0.6177911162376404,0.5108680725097656,0.5846191644668579,0.4552123546600342,0.7118551135063171,0.42209023237228394,0.6954466104507446,0.29764455556869507,0.6864463686943054,0.22126613557338715,0.681235134601593,0.15588119626045227,0.7556952834129333,0.40903133153915405,0.7533636093139648,0.2683510184288025,0.7512756586074829,0.17926031351089478,0.7482837438583374,0.10631522536277771,0.7970854043960571,0.4269607663154602,0.810659646987915,0.29447466135025024,0.816437840461731,0.2075657844543457,0.8179861307144165,0.13022571802139282,0.8349461555480957,0.4702274799346924,0.8682602643966675,0.38703489303588867,0.8894096612930298,0.3269464373588562,0.9063571691513062,0.2697049379348755
pause,0.7704867124557495,0.7490436434745789,0.707646369934082,0.6852867603302002,0.6573910713195801,0.5886222720146179,0.6178581714630127,0.5105129480361938,0.5840625762939453,0.453183114528656,0.7114630937576294,0.42389512062072754,0.6957610249519348,0.2990904748439789,0.6871943473815918,0.2221788763999939,0.6822192072868347,0.15558764338493347,0.7554109692573547,0.41007232666015625,0.7532422542572021,0.26989489793777466,0.7516692280769348,0.1806454360485077,0.7493085265159607,0.10650655627250671,0.796688973903656,0.42800766229629517,0.8100765347480774,0.2959921360015869,0.8161302804946899,0.20956933498382568,0.818062424659729,0.13177183270454407,0.8348112106323242,0.4713417589664459,0.8684790730476379,0.3900337815284729,0.8897374868392944,0.33006763458251953,0.9070444703102112,0.272055983543396
pause,0.772510290145874,0.7591234445571899,0.7098221778869629,0.6979374885559082,0.6581507921218872,0.597930371761322,0.6186265349388123,0.5193072557449341,0.5848214030265808,0.4627446234226227,0.7127688527107239,0.43173539638519287,0.6961554288864136,0.30558812618255615,0.6877604126930237,0.2279883623123169,0.6832553744316101,0.16159722208976746,0.7566734552383423,0.4191402792930603,0.7547153234481812,0.2770315408706665,0.7536435127258301,0.1870509684085846,0.752099335193634,0.11345186829566956,0.7982214093208313,0.4376460015773773,0.811432957649231,0.30363816022872925,0.8175098896026611,0.21655598282814026,0.8197450637817383,0.13930222392082214,0.8366377353668213,0.48096877336502075,0.8696581721305847,0.3968687057495117,0.891554594039917,0.33722853660583496,0.9094980955123901,0.28049027919769287
pause,0.7737519145011902,0.7744351625442505,0.7096124887466431,0.7120571136474609,0.6574105024337769,0.6123238205909729,0.6181681156158447,0.5337646007537842,0.5853366255760193,0.47434112429618835,0.7162203788757324,0.44374552369117737,0.6998041868209839,0.31688863039016724,0.6911953091621399,0.23863638937473297,0.6862850189208984,0.17173421382904053,0.760389506816864,0.4321252703666687,0.7584560513496399,0.28974449634552,0.7573201060295105,0.1994306743144989,0.7561051845550537,0.12523934245109558,0.8015220165252686,0.45229974389076233,0.8158168792724609,0.3172426223754883,0.8224797248840332,0.23043204843997955,0.8256033658981323,0.15221387147903442,0.8392137885093689,0.49752277135849,0.8724372386932373,0.41489464044570923,0.8941062092781067,0.35562965273857117,0.9121916890144348,0.29757529497146606
pause,0.7732903957366943,0.7926248908042908,0.7094768285751343,0.7321901917457581,0.6573522090911865,0.6331825256347656,0.618259608745575,0.5546470880508423,0.5874854326248169,0.49365174770355225,0.7168781757354736,0.4629632830619812,0.7017036080360413,0.333660364151001,0.6935734152793884,0.25474703311920166,0.689154326915741,0.1883416473865509,0.7606824636459351,0.4515591263771057,0.7591888308525085,0.3058737814426422,0.7587305307388306,0.21398940682411194,0.7580925226211548,0.1398172378540039,0.8024178147315979,0.4714753329753876,0.8166124224662781,0.33393800258636475,0.8246608376502991,0.24617472290992737,0.8286249041557312,0.16852006316184998,0.840912938117981,0.51697838306427,0.8749762773513794,0.43318796157836914,0.897337794303894,0.373734712600708,0.9156799912452698,0.31725841760635376
pause,0.773517370223999,0.8416200876235962,0.7097182273864746,0.7782261371612549,0.6589072346687317,0.6772351264953613,0.6181187033653259,0.59993577003479,0.5853925347328186,0.5379594564437866,0.7167997360229492,0.5045015811920166,0.7015716433525085,0.37550973892211914,0.69361412525177,0.29513853788375854,0.689517617225647,0.22655370831489563,0.7612916231155396,0.4933117926120758,0.7598156929016113,0.34593135118484497,0.7591142058372498,0.25127866864204407,0.7581216096878052,0.17312413454055786,0.803413987159729,0.5151391625404358,0.8181213736534119,0.37324729561805725,0.8260813355445862,0.2836286425590515,0.829727828502655,0.203248530626297,0.8420171737670898,0.5641849637031555,0.8776131868362427,0.4771980047225952,0.900887131690979,0.4149373173713684,0.9198513627052307,0.3544601798057556
pause,0.7751080989837646,0.8803290128707886,0.7090461254119873,0.8204904198646545,0.6582938432693481,0.7230066657066345,0.6181056499481201,0.647142767906189,0.5860852003097534,0.5822218060493469,0.7153828740119934,0.5423619747161865,0.7009401917457581,0.4132939279079437,0.6932892799377441,0.33295249938964844,0.6890846490859985,0.2638450562953949,0.76084303855896,0.5324040651321411,0.7597100734710693,0.38394224643707275,0.7589759230613708,0.2890419363975525,0.7579606175422668,0.2092229127883911,0.8037367463111877,0.5555427670478821,0.8184016942977905,0.41309964656829834,0.8263465166091919,0.32267746329307556,0.8299799561500549,0.24030402302742004,0.8433418273925781,0.6060281991958618,0.8792371153831482,0.516948938369751,0.9030799269676208,0.45503145456314087,0.9225199222564697,0.39393866062164307
pause,0.7738769054412842,0.9369213581085205,0.7109236717224121,0.8725988268852234,0.6616662740707397,0.7700216174125671,0.6213566660881042,0.6951408386230469,0.5880977511405945,0.6352733373641968,0.720403254032135,0.5945575833320618,0.7073159217834473,0.46304792165756226,0.6995841860771179,0.3810313940048218,0.6947163343429565,0.31037262082099915,0.7653118968009949,0.5857610702514648,0.7658023238182068,0.43521758913993835,0.766094982624054,0.33834731578826904,0.7656620144844055,0.2557918429374695,0.8079637289047241,0.6090088486671448,0.8249654769897461,0.465446412563324,0.8334506750106812,0.3742159605026245,0.837059497833252,0.29024988412857056,0.847602903842926,0.6596913933753967,0.8857528567314148,0.5720658898353577,0.9100859761238098,0.508382260799408,0.9297705888748169,0.4451950192451477
pause,0.7760328054428101,0.9576338529586792,0.7136355638504028,0.893018901348114,0.6649195551872253,0.788662850856781,0.624989926815033,0.7133927941322327,0.5921672582626343,0.6539010405540466,0.7237107753753662,0.6161909699440002,0.7115203142166138,0.4839777946472168,0.7041758894920349,0.40173327922821045,0.6995962858200073,0.33073148131370544,0.7691308856010437,0.6072782278060913,0.7706533670425415,0.4571821689605713,0.7712301015853882,0.360115110874176,0.7709994316101074,0.27695024013519287,0.8117693066596985,0.6307488679885864,0.829330563545227,0.4887872636318207,0.8389483094215393,0.3966633677482605,0.8438820838928223,0.3115372955799103,0.850719690322876,0.6815186738967896,0.888438880443573,0.5949762463569641,0.913603663444519,0.5324124097824097,0.9342943429946899,0.4706607460975647
pause,0.7767641544342041,0.95978844165802,0.7153876423835754,0.8985793590545654,0.6673718690872192,0.796900749206543,0.6276998519897461,0.720853328704834,0.5964866876602173,0.6607427597045898,0.7266220450401306,0.6251433491706848,0.715036153793335,0.4962802827358246,0.7083230018615723,0.41636210680007935,0.7055558562278748,0.3445588946342468,0.773017168045044,0.616956353187561,0.7749344110488892,0.4698372483253479,0.7755581736564636,0.3747072219848633,0.7758153676986694,0.28968170285224915,0.815579891204834,0.6417790055274963,0.8343139886856079,0.505738377571106,0.8438625931739807,0.41415682435035706,0.8490630388259888,0.3271406292915344,0.8536440134048462,0.692711591720581,0.8913071155548096,0.6059967279434204,0.9161440134048462,0.5436168313026428,0.9364981055259705,0.4803028106689453
pause,0.7773127555847168,0.9570525884628296,0.7164140343666077,0.8959205150604248,0.6691644191741943,0.7940682172775269,0.6301913261413574,0.7161551117897034,0.5981979370117188,0.6553019285202026,0.7270155549049377,0.6222013831138611,0.7156660556793213,0.49393343925476074,0.7087122201919556,0.4144817888736725,0.7052629590034485,0.3427664637565613,0.7729979157447815,0.6132293343544006,0.7748798727989197,0.4658694267272949,0.7755586504936218,0.3716539144515991,0.7754332423210144,0.28811079263687134,0.815245509147644,0.6379384398460388,0.8332467079162598,0.5025190711021423,0.8423835635185242,0.411165326833725,0.847026526927948,0.32483550906181335,0.8532347679138184,0.6887463927268982,0.8905990123748779,0.6025742292404175,0.9146884679794312,0.540246844291687,0.9342419505119324,0.4772331416606903
pause,0.777972400188446,0.9588825702667236,0.7169014811515808,0.8973355889320374,0.6695998907089233,0.7942044734954834,0.6301203370094299,0.7171518206596375,0.5979682803153992,0.6563531756401062,0.7288438677787781,0.6238518953323364,0.7179998159408569,0.49452856183052063,0.7113814949989319,0.4139348864555359,0.7086116075515747,0.34179186820983887,0.7750323414802551,0.6153825521469116,0.7772325873374939,0.46757620573043823,0.7782688140869141,0.3716973066329956,0.7787249088287354,0.28638967871665955,0.8176180720329285,0.6398231983184814,0.8362379670143127,0.5027710795402527,0.8463220000267029,0.4108508825302124,0.8519571423530579,0.3241058588027954,0.8556944131851196,0.6906214356422424,0.8937708139419556,0.6043819189071655,0.9190216660499573,0.5416266322135925,0.939612090587616,0.478328675031662
pause,0.7776807546615601,0.9626355171203613,0.7161387801170349,0.9012103080749512,0.6684713959693909,0.7961451411247253,0.6296068429946899,0.7186499238014221,0.5987196564674377,0.6587034463882446,0.7279559969902039,0.6247043013572693,0.7175767421722412,0.49569326639175415,0.7116344571113586,0.41517364978790283,0.7092553377151489,0.3433285653591156,0.7744117975234985,0.6160910725593567,0.7768132090568542,0.4684489071369171,0.7785053253173828,0.37329018115997314,0.7793422937393188,0.28975048661231995,0.8172603249549866,0.6411588788032532,0.8362271785736084,0.5051067471504211,0.8463218212127686,0.41322624683380127,0.851740837097168,0.32644376158714294,0.8555234670639038,0.6924363970756531,0.8945662975311279,0.6056770086288452,0.9198881387710571,0.5433699488639832,0.9404327273368835,0.479994535446167
pause,0.7756403088569641,0.9612756371498108,0.7139623165130615,0.9018516540527344,0.6658000946044922,0.7978687882423401,0.6269534230232239,0.7204207181930542,0.5950536727905273,0.659820556640625,0.7253088355064392,0.6257476806640625,0.7140275835990906,0.4979550838470459,0.7074701189994812,0.41674932837486267,0.7045612931251526,0.344139039516449,0.771659791469574,0.6164839863777161,0.7732580900192261,0.4696018099784851,0.7746856212615967,0.37394899129867554,0.7758975625038147,0.2887623608112335,0.8143817782402039,0.6420496106147766,0.8326137065887451,0.5059544444084167,0.8429459929466248,0.41318973898887634,0.8490685224533081,0.32461461424827576,0.8529812097549438,0.6940591335296631,0.891329288482666,0.6069349050521851,0.9165112376213074,0.5447060465812683,0.9369613528251648,0.4810304045677185
